issue_id,severity,issue_type,course_id,course_code,page_id,title,requested_url,resolved_url,source_file,detail,access_resolution_status,access_resolution_reason,access_final_action
issue-0550,high,unauthorized,2053526,PHY-212,00796-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026191,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026191,metadata/00796-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0551,high,unauthorized,2053526,PHY-212,00797-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026192,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026192,metadata/00797-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0552,high,unauthorized,2053526,PHY-212,00798-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026193,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026193,metadata/00798-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0553,high,unauthorized,2053526,PHY-212,00799-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026194,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026194,metadata/00799-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0554,high,unauthorized,2053526,PHY-212,00800-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026195,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026195,metadata/00800-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0555,high,unauthorized,2053526,PHY-212,00801-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026196,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026196,metadata/00801-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0556,high,unauthorized,2053526,PHY-212,00802-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026197,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026197,metadata/00802-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0557,high,unauthorized,2053526,PHY-212,00813-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160535/questions/59026442,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160535/questions/59026442,metadata/00813-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0558,high,unauthorized,2053526,PHY-212,00814-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160535/questions/59026444,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160535/questions/59026444,metadata/00814-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0559,high,unauthorized,2053526,PHY-212,00815-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160535/questions/59026448,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160535/questions/59026448,metadata/00815-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0560,high,unauthorized,2053526,PHY-212,00816-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160535/questions/59026450,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160535/questions/59026450,metadata/00816-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0561,high,unauthorized,2053526,PHY-212,00819-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160503/questions/59026286,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160503/questions/59026286,metadata/00819-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0562,high,unauthorized,2053526,PHY-212,00823-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026270,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026270,metadata/00823-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0563,high,unauthorized,2053526,PHY-212,00824-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026271,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026271,metadata/00824-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0564,high,unauthorized,2053526,PHY-212,00825-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026272,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026272,metadata/00825-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0565,high,unauthorized,2053526,PHY-212,00826-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026273,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026273,metadata/00826-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0566,high,unauthorized,2053526,PHY-212,00827-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026274,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026274,metadata/00827-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0567,high,unauthorized,2053526,PHY-212,00828-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026275,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026275,metadata/00828-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0568,high,unauthorized,2053526,PHY-212,00829-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026276,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026276,metadata/00829-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0569,high,unauthorized,2053526,PHY-212,00830-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026277,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160499/questions/59026277,metadata/00830-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0570,medium,external_tool,2053526,PHY-212,00835-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,https://canvas.oregonstate.edu/courses/2053526/pages/excel-skills-handout-2,metadata/00835-phy-212-linked-detail-excel-skills-handout-general-physics-with-calculus-ph-212-400-u2026.json,Page may require external-tool handling beyond rendered Canvas text.,,,
issue-0571,high,unauthorized,2053526,PHY-212,00839-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026334,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160513/questions/59026334,metadata/00839-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
